"Name","Team","lineupSlot","points",averagePoints,"GP","passingCompletions","passingYards","passingTouchdowns","passingInterceptions","rushingAttempts","rushingYards","rushingTouchdowns","fumbles","receivingTargets","receivingReceptions","receivingYards","receivingTouchdowns"
"Keenan Allen","LAC","WR","31.1","1","0","0","0","0","0","0","0","0","10","8","111","2"
"Daniel Jones","NYG","QB","30.7","1","26","321","2","1","9","59","1","0","0","0","0","0"
"Puka Nacua","LAR","WR","30.1","1","0","0","0","0","2","4","0","0","20","15","147","0"
"Mike Evans","TB","WR","29.1","1","0","0","0","0","0","0","0","0","8","6","171","1"
"Tee Higgins","CIN","WR","28.9","1","0","0","0","0","0","0","0","0","12","8","89","2"
"Brian Robinson Jr.","WAS","RB","28.9","1","0","0","0","0","18","87","2","0","3","2","42","0"
"Kirk Cousins","MIN","QB","28.6","1","31","364","4","0","0","0","0","1","0","0","0","0"
"Kyren Williams","LAR","RB","28","1","0","0","0","0","14","52","1","0","10","6","48","1"
"Nico Collins","HOU","WR","27.6","1","0","0","0","0","0","0","0","0","9","7","146","1"
"Saquon Barkley","NYG","RB","27.2","1","0","0","0","0","17","63","1","0","7","6","29","1"
"D'Andre Swift","PHI","RB","27.1","1","0","0","0","0","28","175","1","0","3","3","6","0"
"Russell Wilson","DEN","QB","25.9","1","18","308","3","1","6","56","0","1","0","0","0","0"
"Tyler Lockett","SEA","WR","25.9","1","0","0","0","0","0","0","0","0","10","8","59","2"
"Raheem Mostert","MIA","RB","25.7","1","0","0","0","0","18","121","2","0","1","1","6","0"
"T.J. Hockenson","MIN","TE","25.6","1","0","0","0","0","0","0","0","0","8","7","66","2"
"CeeDee Lamb","DAL","WR","25.3","1","0","0","0","0","0","0","0","0","13","11","143","0"
"Joshua Dobbs","ARI","QB","25.2","1","21","228","1","0","3","41","1","0","0","0","0","0"
"Jalen Hurts","PHI","QB","25.2","1","18","193","1","1","12","35","2","0","0","0","0","0"
"Justin Jefferson","MIN","WR","24.9","1","0","0","0","0","0","0","0","1","13","11","159","0"
"Jerome Ford","CLE","RB","24.1","1","0","0","0","0","16","106","0","0","4","3","25","1"
"Josh Allen","BUF","QB","23.7","1","31","274","3","0","3","7","0","0","0","0","0","0"
"Josh Reynolds","DET","WR","23.6","1","0","0","0","0","0","0","0","0","6","5","66","2"
"Geno Smith","SEA","QB","23.1","1","32","328","2","0","3","20","0","0","0","0","0","0"
"DeVonta Smith","PHI","WR","23.1","1","0","0","0","0","0","0","0","0","5","4","131","1"
"Jared Goff","DET","QB","22.9","1","28","323","3","1","0","0","0","0","0","0","0","0"
"Lamar Jackson","BAL","QB","22.9","1","24","237","2","0","12","54","0","0","0","0","0","0"
"George Pickens","PIT","WR","22.7","1","0","0","0","0","0","0","0","0","10","4","127","1"
"Christian McCaffrey","SF","RB","22.5","1","0","0","0","0","20","116","1","0","3","3","19","0"
"Justin Herbert","LAC","QB","22.2","1","27","305","2","0","1","0","0","0","0","0","0","0"
"Deebo Samuel","SF","WR","22.1","1","0","0","0","0","5","38","1","0","9","6","63","0"
"Christian Kirk","JAX","WR","22","1","1","-1","0","0","0","0","0","0","14","11","110","0"
"C.J. Stroud","HOU","QB","21.5","1","30","384","2","0","3","1","0","1","0","0","0","0"
"Desmond Ridder","ATL","QB","21.4","1","19","237","1","1","10","39","1","0","0","0","0","0"
"Rachaad White","TB","RB","21.3","1","0","0","0","0","17","73","1","0","5","5","30","0"
"Sam Howell","WAS","QB","21.3","1","27","299","2","0","2","13","0","0","0","0","0","0"
"Patrick Mahomes","KC","QB","21.2","1","29","305","2","1","7","30","0","0","0","0","0","0"
"Gabe Davis","BUF","WR","21.2","1","0","0","0","0","0","0","0","0","7","6","92","1"
"Bijan Robinson","ATL","RB","21.2","1","0","0","0","0","19","124","0","0","5","4","48","0"
"Ryan Tannehill","TEN","QB","21","1","20","246","1","0","1","12","1","0","0","0","0","0"
"Zack Moss","IND","RB","20.7","1","0","0","0","0","18","88","1","0","4","4","19","0"
"Brandon Johnson","DEN","WR","20.6","1","0","0","0","0","0","0","0","0","3","2","66","2"
"Adam Thielen","CAR","WR","20.4","1","0","0","0","0","0","0","0","0","9","7","54","1"
"Davante Adams","LV","WR","20.4","1","0","0","0","0","0","0","0","0","8","6","84","1"
"Jordan Love","GB","QB","20.3","1","14","151","3","0","2","23","0","0","0","0","0","0"
"Marvin Mims Jr.","DEN","WR","20.3","1","0","0","0","0","2","10","0","0","2","2","113","1"
"Tank Dell","HOU","WR","20.2","1","0","0","0","0","0","0","0","0","10","7","72","1"
"James Cook","BUF","RB","19.9","1","0","0","0","0","17","123","0","0","4","4","36","0"
"Tony Pollard","DAL","RB","19.9","1","0","0","0","0","25","72","0","0","8","7","37","0"
"Jayden Reed","GB","WR","19.7","1","0","0","0","0","0","0","0","0","8","4","37","2"
"Dak Prescott","DAL","QB","19.6","1","31","255","2","0","6","14","0","0","0","0","0","0"
"Drake London","ATL","WR","18.7","1","0","0","0","0","0","0","0","0","8","6","67","1"
"Derrick Henry","TEN","RB","18.5","1","0","0","0","0","25","80","1","0","4","3","15","0"
"Kenneth Walker III","SEA","RB","18.4","1","0","0","0","0","17","43","2","0","2","1","11","0"
"Baker Mayfield","TB","QB","18.4","1","26","317","1","0","6","17","0","0","0","0","0","0"
"Anthony Richardson","IND","QB","17.7","1","6","56","0","0","3","35","2","0","0","0","0","0"
"Marquise Brown","ARI","WR","17.4","1","0","0","0","0","0","0","0","0","10","6","54","1"
"Nelson Agholor","BAL","WR","17.3","1","0","0","0","0","0","0","0","0","6","5","63","1"
"Hunter Henry","NE","TE","17.2","1","0","0","0","0","0","0","0","0","7","6","52","1"
"Mike Williams","LAC","WR","16.6","1","0","0","0","0","1","3","0","0","13","8","83","0"
"James Conner","ARI","RB","16.6","1","0","0","0","0","23","106","1","0","1","0","0","0"
"DJ Moore","CHI","WR","16.4","1","0","0","0","0","0","0","0","0","7","6","104","0"
"Terry McLaurin","WAS","WR","16.4","1","0","0","0","0","0","0","0","0","6","5","54","1"
"Garrett Wilson","NYJ","WR","16.3","1","0","0","0","0","0","0","0","0","8","2","83","1"
"Jordan Addison","MIN","WR","16.2","1","0","0","0","0","0","0","0","0","5","3","72","1"
"Amari Cooper","CLE","WR","16","1","0","0","0","0","0","0","0","0","10","7","90","0"
"Skyy Moore","KC","WR","16","1","0","0","0","0","0","0","0","0","4","3","70","1"
"Mark Andrews","BAL","TE","15.5","1","0","0","0","0","0","0","0","0","8","5","45","1"
"Tony Jones Jr.","NO","RB","15.4","1","0","0","0","0","12","34","2","0","2","0","0","0"
"Joe Burrow","CIN","QB","15.4","1","27","222","2","1","1","5","0","0","0","0","0","0"
"Tutu Atwell","LAR","WR","15.2","1","0","0","0","0","1","5","0","0","9","7","77","0"
"Tyreek Hill","MIA","WR","15","1","0","0","0","0","0","0","0","0","9","5","40","1"
"Rhamondre Stevenson","NE","RB","15","1","0","0","0","0","15","50","1","0","3","3","10","0"
"Justin Fields","CHI","QB","14.7","1","16","211","1","2","4","3","1","0","0","0","0","0"
"Brock Purdy","SF","QB","14.7","1","17","206","0","0","3","5","1","0","0","0","0","0"
"Chris Olave","NO","WR","14.6","1","0","0","0","0","0","0","0","0","11","6","86","0"
"Amon-Ra St. Brown","DET","WR","14.2","1","0","0","0","0","0","0","0","1","7","6","102","0"
"Isaiah Hodgins","NYG","WR","14","1","0","0","0","0","0","0","0","0","5","4","40","1"
"Matthew Stafford","LAR","QB","14","1","34","307","1","2","4","17","0","0","0","0","0","0"
"Mac Jones","NE","QB","13.7","1","31","231","1","1","5","25","0","0","0","0","0","0"
"Kalif Raymond","DET","WR","13.7","1","0","0","0","0","1","11","0","0","3","2","46","1"
"Stefon Diggs","BUF","WR","13.6","1","0","0","0","0","0","0","0","0","7","7","66","0"
"Darren Waller","NYG","TE","13.6","1","0","0","0","0","0","0","0","0","8","6","76","0"
"Michael Pittman Jr.","IND","WR","13.6","1","0","0","0","0","0","0","0","0","12","8","56","0"
"Bryce Young","CAR","QB","13.5","1","22","153","1","0","2","34","0","1","0","0","0","0"
"Joe Mixon","CIN","RB","13.5","1","0","0","0","0","13","59","0","0","5","4","36","0"
"DK Metcalf","SEA","WR","13.5","1","0","0","0","0","0","0","0","0","6","6","75","0"
"Robert Woods","HOU","WR","13.4","1","0","0","0","0","0","0","0","0","9","6","74","0"
"Travis Kelce","KC","TE","12.6","1","0","0","0","0","0","0","0","0","9","4","26","1"
"Chase Claypool","CHI","WR","12.6","1","0","0","0","0","0","0","0","0","8","3","36","1"
"Jahmyr Gibbs","DET","RB","12.6","1","0","0","0","0","7","17","0","0","9","7","39","0"
"Jaylen Warren","PIT","RB","12.6","1","0","0","0","0","6","20","0","0","6","4","66","0"
"Michael Thomas","NO","WR","12.5","1","0","0","0","0","0","0","0","0","9","7","55","0"
"K.J. Osborn","MIN","WR","12.4","1","0","0","0","0","0","0","0","0","6","3","34","1"
"David Montgomery","DET","RB","12.4","1","0","0","0","0","16","67","1","1","1","1","7","0"
"Jaylen Waddle","MIA","WR","12.4","1","0","0","0","0","1","-2","0","0","6","4","86","0"
"Tua Tagovailoa","MIA","QB","12.3","1","21","249","1","1","4","3","0","0","0","0","0","0"
"Gus Edwards","BAL","RB","12.2","1","0","0","0","0","10","62","1","0","0","0","0","0"
"Dontayvion Wicks","GB","WR","12","1","0","0","0","0","0","0","0","0","4","2","40","1"
"DeVante Parker","NE","WR","11.7","1","0","0","0","0","0","0","0","0","8","6","57","0"
"Evan Engram","JAX","TE","11.7","1","0","0","0","0","0","0","0","0","8","6","57","0"
"Deshaun Watson","CLE","QB","11.6","1","22","235","1","1","6","22","0","2","0","0","0","0"
"Zach Ertz","ARI","TE","11.6","1","0","0","0","0","0","0","0","0","8","6","56","0"
"Courtland Sutton","DEN","WR","11.6","1","0","0","0","0","0","0","0","0","7","5","66","0"
"Nick Westbrook-Ikhine","TEN","WR","11.5","1","0","0","0","0","0","0","0","0","3","3","25","1"
"Sam LaPorta","DET","TE","11.3","1","0","0","0","0","0","0","0","0","6","5","63","0"
"Tyler Boyd","CIN","WR","11.2","1","0","0","0","0","0","0","0","0","8","6","52","0"
"Gardner Minshew","IND","QB","11.1","1","19","171","1","0","2","3","0","0","0","0","0","0"
"Latavius Murray","BUF","RB","11.1","1","0","0","0","0","6","22","1","0","2","2","9","0"
"Jalin Hyatt","NYG","WR","10.9","1","0","0","0","0","0","0","0","0","2","2","89","0"
"Chris Godwin","TB","WR","10.8","1","0","0","0","0","0","0","0","0","8","5","58","0"
"Zay Flowers","BAL","WR","10.8","1","0","0","0","0","1","6","0","0","5","4","62","0"
"Kylen Granson","IND","TE","10.6","1","0","0","0","0","0","0","0","0","4","3","16","1"
"Treylon Burks","TEN","WR","10.6","1","0","0","0","0","0","0","0","0","4","3","76","0"
"Rashid Shaheed","NO","WR","10.3","1","0","0","0","0","0","0","0","0","4","4","63","0"
"Kenny Pickett","PIT","QB","10.3","1","15","222","1","1","4","-6","0","0","0","0","0","0"
"Logan Thomas","WAS","TE","10.2","1","0","0","0","0","0","0","0","0","3","2","22","1"
"Cade Otton","TB","TE","10.1","1","0","0","0","0","0","0","0","0","6","6","41","0"
"Jake Ferguson","DAL","TE","10.1","1","0","0","0","0","0","0","0","0","4","3","11","1"
"Tyler Conklin","NYJ","TE","10","1","0","0","0","0","0","0","0","0","6","5","50","0"
"Dawson Knox","BUF","TE","10","1","0","0","0","0","0","0","0","0","5","3","10","1"
"Chuba Hubbard","CAR","RB","10","1","0","0","0","0","2","16","0","0","5","5","34","0"
"Josh Jacobs","LV","RB","9.9","1","0","0","0","0","9","-2","0","0","6","5","51","0"
"Noah Fant","SEA","TE","9.6","1","0","0","0","0","0","0","0","0","4","4","56","0"
"Damien Harris","BUF","RB","9.3","1","0","0","0","0","7","33","1","0","0","0","0","0"
"Dalton Kincaid","BUF","TE","9.3","1","0","0","0","0","0","0","0","0","6","5","43","0"
"Trevor Lawrence","JAX","QB","9.2","1","22","216","0","0","5","26","0","1","0","0","0","0"
"Darius Slayton","NYG","WR","9.2","1","0","0","0","0","0","0","0","0","6","3","62","0"
"Mack Hollins","ATL","WR","9","1","0","0","0","0","0","0","0","0","6","3","60","0"
"Kadarius Toney","KC","WR","8.8","1","0","0","0","0","1","3","0","0","5","5","35","0"
"Jonnu Smith","ATL","TE","8.7","1","0","0","0","0","0","0","0","0","6","4","47","0"
"Michael Wilson","ARI","WR","8.6","1","0","0","0","0","0","0","0","0","3","3","56","0"
"Zach Wilson","NYJ","QB","8.4","1","12","170","1","3","5","36","0","0","0","0","0","0"
"Jaxon Smith-Njigba","SEA","WR","8.4","1","0","0","0","0","0","0","0","0","6","5","34","0"
"Mike Gesicki","NE","TE","8.3","1","0","0","0","0","0","0","0","0","6","5","33","0"
"Antonio Gibson","WAS","RB","8.3","1","0","0","0","0","2","9","0","0","3","3","44","0"
"Justice Hill","BAL","RB","8.3","1","0","0","0","0","11","41","0","0","3","3","12","0"
"Dallas Goedert","PHI","TE","8.2","1","0","0","0","0","0","0","0","0","7","6","22","0"
"Ja'Marr Chase","CIN","WR","8.1","1","0","0","0","0","0","0","0","0","8","5","31","0"
"Khalil Shakir","BUF","WR","8.1","1","0","0","0","0","0","0","0","0","1","1","11","1"
"DeAndre Hopkins","TEN","WR","8","1","0","0","0","0","0","0","0","0","5","4","40","0"
"Isiah Pacheco","KC","RB","8","1","0","0","0","0","12","70","0","0","2","1","0","0"
"Taysom Hill","NO","QB","7.8","1","1","8","0","0","9","75","0","0","2","1","-1","0"
"Javonte Williams","DEN","RB","7.8","1","0","0","0","0","12","44","0","0","3","2","14","0"
"JuJu Smith-Schuster","NE","WR","7.8","1","0","0","0","0","0","0","0","0","6","5","28","0"
"Cole Kmet","CHI","TE","7.8","1","0","0","0","0","0","0","0","0","6","4","38","0"
"Gerald Everett","LAC","TE","7.7","1","0","0","0","0","0","0","0","0","3","3","47","0"
"Miles Sanders","CAR","RB","7.7","1","0","0","0","0","14","43","0","0","5","3","4","0"
"Josh Downs","IND","WR","7.7","1","0","0","0","0","0","0","0","0","5","4","37","0"
"John Bates","WAS","TE","7.6","1","0","0","0","0","0","0","0","0","5","3","46","0"
"Jimmy Garoppolo","LV","QB","7.5","1","16","185","1","2","1","1","0","0","0","0","0","0"
"Chigoziem Okonkwo","TEN","TE","7.5","1","0","0","0","0","0","0","0","0","4","4","35","0"
"Tyjae Spears","TEN","RB","7.5","1","0","0","0","0","8","49","0","0","2","2","6","0"
"Dalton Schultz","HOU","TE","7.4","1","0","0","0","0","0","0","0","0","7","4","34","0"
"Brandon Aiyuk","SF","WR","7.3","1","0","0","0","0","0","0","0","0","6","3","43","0"
"AJ Dillon","GB","RB","7.3","1","0","0","0","0","15","55","0","0","1","1","8","0"
"Justin Watson","KC","WR","7.2","1","0","0","0","0","0","0","0","1","5","3","62","0"
"Jauan Jennings","SF","WR","7.1","1","0","0","0","0","0","0","0","0","3","2","51","0"
"Salvon Ahmed","MIA","RB","7.1","1","0","0","0","0","3","13","0","0","3","3","28","0"
"Elijah Moore","CLE","WR","7.1","1","0","0","0","0","1","5","0","0","9","3","36","0"
"Luke Schoonmaker","DAL","TE","7.1","1","0","0","0","0","0","0","0","0","1","1","1","1"
"Kendrick Bourne","NE","WR","6.9","1","0","0","0","0","0","0","0","0","9","4","29","0"
"A.J. Brown","PHI","WR","6.9","1","0","0","0","0","0","0","0","0","6","4","29","0"
"Will Mallory","IND","TE","6.9","1","0","0","0","0","0","0","0","0","2","2","49","0"
"David Njoku","CLE","TE","6.8","1","0","0","0","0","0","0","0","1","4","4","48","0"
"Noah Gray","KC","TE","6.8","1","0","0","0","0","0","0","0","0","3","3","38","0"
"Khalil Herbert","CHI","RB","6.8","1","0","0","0","0","7","35","0","0","3","1","23","0"
"Derek Carr","NO","QB","6.7","1","21","228","0","1","3","-4","0","0","0","0","0","0"
"Will Dissly","SEA","TE","6.5","1","0","0","0","0","0","0","0","0","3","3","35","0"
"Jaleel McLaughlin","DEN","RB","6.5","1","0","0","0","0","1","5","1","0","0","0","0","0"
"Nick Chubb","CLE","RB","6.4","1","0","0","0","0","10","64","0","0","0","0","0","0"
"Travis Etienne Jr.","JAX","RB","6.2","1","0","0","0","0","12","40","0","0","3","2","2","0"
"Roschon Johnson","CHI","RB","6.2","1","0","0","0","0","4","32","0","0","2","2","10","0"
"Curtis Samuel","WAS","WR","6.2","1","0","0","0","0","1","13","0","0","3","3","19","0"
"Deuce Vaughn","DAL","RB","6.2","1","0","0","0","0","3","16","0","0","3","3","16","0"
"Parris Campbell","NYG","WR","6.1","1","0","0","0","0","0","0","0","0","6","4","21","0"
"Colby Parkinson","SEA","TE","6.1","1","0","0","0","0","0","0","0","0","3","2","41","0"
"Pierre Strong Jr.","CLE","RB","6.1","1","0","0","0","0","2","1","1","0","1","0","0","0"
"George Kittle","SF","TE","6","1","0","0","0","0","0","0","0","0","3","3","30","0"
"Odell Beckham Jr.","BAL","WR","5.9","1","0","0","0","0","0","0","0","0","4","3","29","0"
"Chris Moore","TEN","WR","5.9","1","0","0","0","0","0","0","0","0","1","1","49","0"
"David Bell","CLE","WR","5.7","1","0","0","0","0","0","0","0","0","3","3","27","0"
"Jonathan Mingo","CAR","WR","5.6","1","0","0","0","0","0","0","0","0","8","3","26","0"
"Jerry Jeudy","DEN","WR","5.5","1","0","0","0","0","0","0","0","0","5","3","25","0"
"Dyami Brown","WAS","WR","5.5","1","0","0","0","0","0","0","0","0","3","3","25","0"
"Dameon Pierce","HOU","RB","5.5","1","0","0","0","0","15","31","0","0","3","2","4","0"
"Samaje Perine","DEN","RB","5.4","1","0","0","0","0","1","4","0","0","4","3","20","0"
"River Cracraft","MIA","WR","5.4","1","0","0","0","0","0","0","0","0","2","2","34","0"
"Durham Smythe","MIA","TE","5.3","1","0","0","0","0","0","0","0","0","3","3","23","0"
"Najee Harris","PIT","RB","5.3","1","0","0","0","0","10","43","0","0","3","1","0","0"
"Rico Dowdle","DAL","RB","5.3","1","0","0","0","0","7","26","0","0","1","1","17","0"
"Calvin Ridley","JAX","WR","5.2","1","0","0","0","0","0","0","0","0","8","2","32","0"
"Jahan Dotson","WAS","WR","5.2","1","0","0","0","0","0","0","0","0","5","3","22","0"
"Trey McBride","ARI","TE","5.2","1","0","0","0","0","0","0","0","0","3","2","32","0"
"Jerick McKinnon","KC","RB","5.2","1","0","0","0","0","1","-2","0","0","3","3","24","0"
"Hayden Hurst","CAR","TE","5","1","0","0","0","0","0","0","0","0","3","3","20","0"
"Romeo Doubs","GB","WR","5","1","0","0","0","0","0","0","0","0","3","2","30","0"
"Zach Charbonnet","SEA","RB","5","1","0","0","0","0","4","16","0","0","2","2","14","0"
"Alexander Mattison","MIN","RB","4.9","1","0","0","0","0","8","28","0","1","6","3","11","0"
"Braxton Berrios","MIA","WR","4.8","1","0","0","0","0","0","0","0","0","3","2","28","0"
"Jalen Tolbert","DAL","WR","4.8","1","0","0","0","0","0","0","0","0","4","3","18","0"
"Rashod Bateman","BAL","WR","4.8","1","0","0","0","0","0","0","0","0","3","3","18","0"
"Alec Pierce","IND","WR","4.8","1","0","0","0","0","0","0","0","0","2","2","28","0"
"Tyler Allgeier","ATL","RB","4.8","1","0","0","0","0","16","48","0","0","0","0","0","0"
"Brevin Jordan","HOU","TE","4.7","1","0","0","0","0","0","0","0","0","2","2","27","0"
"Luke Musgrave","GB","TE","4.5","1","0","0","0","0","0","0","0","0","3","2","25","0"
"Allen Lazard","NYJ","WR","4.3","1","0","0","0","0","0","0","0","0","4","2","23","0"
"Joshua Palmer","LAC","WR","4.3","1","0","0","0","0","0","0","0","0","5","3","13","0"
"Tyler Higbee","LAR","TE","4.2","1","0","0","0","0","0","0","0","0","7","3","12","0"
"Cole Turner","WAS","TE","4.1","1","0","0","0","0","0","0","0","0","2","2","21","0"
"Austin Hooper","LV","TE","4","1","0","0","0","0","0","0","0","0","2","2","20","0"
"Boston Scott","PHI","RB","4","1","0","0","0","0","5","40","0","0","0","0","0","0"
"Foster Moreau","NO","TE","4","1","0","0","0","0","0","0","0","0","2","2","20","0"
"Rashee Rice","KC","WR","4","1","0","0","0","0","0","0","0","0","2","2","20","0"
"Elijah Dotson","LAC","RB","3.9","1","0","0","0","0","4","6","0","0","2","2","13","0"
"Joshua Kelley","LAC","RB","3.9","1","0","0","0","0","13","39","0","0","1","0","0","0"
"Clyde Edwards-Helaire","KC","RB","3.7","1","0","0","0","0","1","0","0","0","2","2","17","0"
"Kyle Pitts","ATL","TE","3.5","1","0","0","0","0","0","0","0","0","5","2","15","0"
"Devin Singletary","HOU","RB","3.4","1","0","0","0","0","4","14","0","0","1","1","10","0"
"Stone Smartt","LAC","TE","3.4","1","0","0","0","0","0","0","0","0","1","1","24","0"
"Tre Tucker","LV","WR","3.4","1","0","0","0","0","1","34","0","0","1","0","0","0"
"Marquez Valdes-Scantling","KC","WR","3.3","1","0","0","0","0","0","0","0","0","3","2","13","0"
"Josh Oliver","MIN","TE","3.3","1","0","0","0","0","0","0","0","0","3","2","13","0"
"Hunter Renfrow","LV","WR","3.3","1","0","0","0","0","0","0","0","0","1","1","23","0"
"Juwan Johnson","NO","TE","3.3","1","0","0","0","0","0","0","0","0","3","2","13","0"
"Allen Robinson II","PIT","WR","3.2","1","0","0","0","0","0","0","0","0","3","2","12","0"
"Ben Skowronek","LAR","WR","3.1","1","0","0","0","0","1","11","0","0","1","1","10","0"
"Irv Smith Jr.","CIN","TE","3","1","0","0","0","0","0","0","0","0","4","2","10","0"
"Trey Palmer","TB","WR","3","1","0","0","0","0","0","0","0","0","2","1","20","0"
"Jamaal Williams","NO","RB","2.9","1","0","0","0","0","9","29","0","0","0","0","0","0"
"Ty Chandler","MIN","RB","2.9","1","0","0","0","0","1","0","0","0","2","2","9","0"
"D'Ernest Johnson","JAX","RB","2.7","1","0","0","0","0","1","8","0","0","1","1","9","0"
"John Metchie III","HOU","WR","2.7","1","0","0","0","0","0","0","0","0","1","1","17","0"
"Mo Alie-Cox","IND","TE","2.5","1","0","0","0","0","0","0","0","0","1","1","15","0"
"DJ Chark Jr.","CAR","WR","2.5","1","0","0","0","0","0","0","0","0","1","1","15","0"
"Josiah Deguara","GB","TE","2.5","1","0","0","0","0","0","0","0","0","2","2","5","0"
"KaVontae Turpin","DAL","WR","2.5","1","0","0","0","0","2","6","0","0","1","1","9","0"
"Emari Demercado","ARI","RB","2.5","1","0","0","0","0","1","-2","0","0","2","2","7","0"
"Rashaad Penny","PHI","RB","2.4","1","0","0","0","0","3","9","0","0","1","1","5","0"
"Trayveon Williams","CIN","RB","2.4","1","0","0","0","0","0","0","0","0","2","2","4","0"
"Deonte Harty","BUF","WR","2.4","1","0","0","0","0","0","0","0","0","3","2","4","0"
"Rondale Moore","ARI","WR","2.4","1","0","0","0","0","0","0","0","0","1","1","14","0"
"Michael Carter","NYJ","RB","2.1","1","0","0","0","0","2","8","0","0","2","1","3","0"
"Zach Pascal","ARI","WR","1.9","1","0","0","0","0","0","0","0","0","1","1","9","0"
"Van Jefferson","LAR","WR","1.9","1","0","0","0","0","0","0","0","0","4","1","9","0"
"De'Von Achane","MIA","RB","1.9","1","0","0","0","0","1","5","0","0","1","1","4","0"
"Demario Douglas","NE","WR","1.9","1","0","0","0","0","0","0","0","1","2","2","19","0"
"Calvin Austin III","PIT","WR","1.8","1","0","0","0","0","1","-2","0","0","4","1","10","0"
"Isaiah Likely","BAL","TE","1.8","1","0","0","0","0","0","0","0","0","1","1","8","0"
"Isaiah McKenzie","IND","WR","1.7","1","0","0","0","0","0","0","0","0","1","1","7","0"
"Donald Parham Jr.","LAC","TE","1.7","1","0","0","0","0","0","0","0","0","2","1","7","0"
"Donovan Peoples-Jones","CLE","WR","1.7","1","0","0","0","0","0","0","0","0","4","1","7","0"
"Rakim Jarrett","TB","WR","1.7","1","0","0","0","0","0","0","0","0","1","1","7","0"
"Quentin Johnston","LAC","WR","1.7","1","0","0","0","0","0","0","0","0","2","1","7","0"
"Mecole Hardman Jr.","NYJ","WR","1.6","1","0","0","0","0","0","0","0","0","1","1","6","0"
"Samori Toure","GB","WR","1.6","1","0","0","0","0","0","0","0","0","2","1","6","0"
"Ameer Abdullah","LV","RB","1.5","1","0","0","0","0","0","0","0","0","3","1","5","0"
"Jamal Agnew","JAX","WR","1.5","1","0","0","0","0","0","0","0","0","1","1","5","0"
"Miles Boykin","PIT","WR","1.5","1","0","0","0","0","0","0","0","0","1","1","5","0"
"Craig Reynolds","DET","RB","1.5","1","0","0","0","0","3","7","0","0","1","1","-2","0"
"Devin Duvernay","BAL","WR","1.5","1","0","0","0","0","3","15","0","0","3","0","0","0"
"Sterling Shepard","NYG","WR","1.4","1","0","0","0","0","0","0","0","0","1","1","4","0"
"Byron Pringle","WAS","WR","1.4","1","0","0","0","0","0","0","0","0","1","1","4","0"
"Lil'Jordan Humphrey","DEN","WR","1.4","1","0","0","0","0","0","0","0","0","2","1","4","0"
"Ronnie Rivers","LAR","RB","1.4","1","0","0","0","0","0","0","0","0","1","1","4","0"
"Ezekiel Elliott","NE","RB","1.3","1","0","0","0","0","5","13","0","0","0","0","0","0"
"Michael Gallup","DAL","WR","1.3","1","0","0","0","0","0","0","0","0","2","1","3","0"
"Reggie Gilliam","BUF","RB","1.3","1","0","0","0","0","0","0","0","0","1","1","3","0"
"Jake Bobo","SEA","WR","1.3","1","0","0","0","0","0","0","0","0","1","1","3","0"
"Jordan Akins","CLE","TE","1.2","1","0","0","0","0","0","0","0","0","1","1","2","0"
"Chase Edmonds","TB","RB","1.2","1","0","0","0","0","2","12","0","0","0","0","0","0"
"Pat Freiermuth","PIT","TE","1.2","1","0","0","0","0","0","0","0","0","1","1","2","0"
"Michael Mayer","LV","TE","1.2","1","0","0","0","0","0","0","0","0","1","1","2","0"
"Antoine Green","DET","WR","1.2","1","0","0","0","0","0","0","0","0","1","1","2","0"
"Deven Thompkins","TB","WR","1.1","1","0","0","0","0","1","11","0","0","0","0","0","0"
"David Wells","TB","TE","1","1","0","0","0","0","0","0","0","0","2","2","-10","0"
"Derius Davis","LAC","WR","1","1","0","0","0","0","1","10","0","0","0","0","0","0"
"Breece Hall","NYJ","RB","0.9","1","0","0","0","0","4","9","0","0","2","0","0","0"
"Laviska Shenault Jr.","CAR","WR","0.7","1","0","0","0","0","1","7","0","0","0","0","0","0"
"Sean Tucker","TB","RB","0.7","1","0","0","0","0","8","7","0","0","0","0","0","0"
"Keaontay Ingram","ARI","RB","0.6","1","0","0","0","0","2","6","0","0","0","0","0","0"
"Matt Breida","NYG","RB","0.5","1","0","0","0","0","1","5","0","0","0","0","0","0"
"Erik Ezukanma","MIA","WR","0.5","1","0","0","0","0","3","5","0","0","1","0","0","0"
"Emanuel Wilson","GB","RB","0.5","1","0","0","0","0","3","5","0","0","0","0","0","0"
"Dare Ogunbowale","HOU","RB","0.4","1","0","0","0","0","2","4","0","0","0","0","0","0"
"Michael Burton","DEN","RB","0.3","1","0","0","0","0","1","3","0","0","0","0","0","0"
"DeeJay Dallas","SEA","RB","0.3","1","0","0","0","0","1","3","0","0","0","0","0","0"
"Isaiah Spiller","LAC","RB","0.3","1","0","0","0","0","1","3","0","0","0","0","0","0"
"Zamir White","LV","RB","0.2","1","0","0","0","0","4","22","0","1","0","0","0","0"
"Andrew Beck","HOU","RB","0.2","1","0","0","0","0","2","2","0","0","0","0","0","0"
"Chase Brown","CIN","RB","0.2","1","0","0","0","0","1","2","0","0","0","0","0","0"
"Dalvin Cook","NYJ","RB","0.2","1","0","0","0","0","4","7","0","1","1","1","5","0"
"Patrick Taylor","GB","RB","0.1","1","0","0","0","0","1","1","0","0","1","0","0","0"
"Marcedes Lewis","CHI","TE","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
